STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,UNIT_MEASURE,Unit of measure,MEASURE,Measure,FREQ,Frequency,SEX,Sex,ACTIVITY,Economic activity (NACE Rev.2),ADJUSTMENT,Adjustment,RESIDENCE,Place of residence,TIME_PERIOD,Time period,OBS_VALUE,Observation value,UNIT_MULT,Unit multiplier,OBS_STATUS,Observation status,DECIMALS,Decimals,COMMENT_TS_NACE,Comments on the time series NACE
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2015-Q3,,88572,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2015-Q4,,89557,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2016-Q1,,88924,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2016-Q2,,90306,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2016-Q3,,90306,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2016-Q4,,91466,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2017-Q1,,91244,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2017-Q2,,92724,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2017-Q3,,92914,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2017-Q4,,94405,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2018-Q1,,94397,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2018-Q2,,95923,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2018-Q3,,95848,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2018-Q4,,97342,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2019-Q1,,97612,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2019-Q2,,99738,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2019-Q3,,99626,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2019-Q4,,101053,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2020-Q1,,100105,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2020-Q2,,98727,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2020-Q3,,98791,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2020-Q4,,99305,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2021-Q1,,97902,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2021-Q2,,99195,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2021-Q3,,99852,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2021-Q4,,101817,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2022-Q1,,101367,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2022-Q2,,102800,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2022-Q3,,102521,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2022-Q4,,104292,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2023-Q1,,103569,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2023-Q2,,104828,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2023-Q3,,104529,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2023-Q4,,106007,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2024-Q1,,106449,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2024-Q2,,106808,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2024-Q3,,105458,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2024-Q4,,106776,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2025-Q1,,106511,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2025-Q2,,107525,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2025-Q3,,106572,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2025-Q4,,107894,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,G-I,"Wholesale and retail trade, transportation and storage, accommodation and food service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2026-Q1,,107081,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,B-E,Industry (except construction),N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,1995-Q1,,34878,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,B-E,Industry (except construction),N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,1995-Q2,,35282,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,B-E,Industry (except construction),N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,1995-Q3,,36040,,0,Units,,,0,Zero,,
